,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,GA_quincena_ini,GA_quincena_ult,TARGET,num_images,piscina,descr_len
5641,6135984,Nave,233.37,0,0,0,0,108000.0,0.0,282.02,4395.0,15.58,0.18,0.18,0.25,0.13,0.12,0.13,0.02,0.01,0.01,0.01,0.5,0.45,0.0,1.0,0.0,0.15,8.27,610.61,78230.32,459.0,49.19,5.8,392.17,12.0,51.61,24,25.0,20.24,11,47,28.09,3,0,0.0
5642,6133720,Piso,113.0,1,0,0,0,64000.0,-9.09,2215.19,964.0,0.44,0.11,0.11,0.17,0.12,0.13,0.25,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.13,0.34,0.42,4.62,1124.56,241625.0,192.0,49.39,5.89,1900.0,21.0,51.19,221,12.58,11.25,1,47,58.14,7,0,0.0
5643,6134602,Piso,66.0,1,0,0,0,58200.0,-9.06,486.42,9824.0,20.2,0.21,0.21,0.17,0.11,0.12,0.17,0.02,0.01,0.01,0.02,0.58,0.35,0.62,0.25,0.12,0.2,5.18,844.93,110007.47,1389.0,49.32,5.29,477.78,42.0,51.93,520,14.96,10.77,8,47,43.34,3,0,0.0
5644,6134245,Piso,116.1,2,0,0,0,103000.0,-8.85,54.21,12174.0,224.57,0.1,0.1,0.36,0.04,0.2,0.21,0.04,0.01,0.01,0.02,0.59,0.34,0.67,0.33,0.0,0.14,5.88,1086.53,138037.12,1173.0,49.82,5.4,638.64,135.0,51.75,716,55.35,35.91,10,47,72.45,3,0,0.0
5645,6133758,Garaje,24.8,0,0,1,0,9700.0,-3.9600000000000004,356.46,7031.0,19.72,0.04,0.04,0.18,0.14,0.23,0.38,0.04,0.01,0.01,0.04,0.43,0.47,0.4,0.4,0.2,0.13,9.09,939.18,125128.12,681.0,48.7,4.8,868.62,27.0,51.08,69,9.38,17.45,8,47,42.76,4,0,0.0
5646,6134136,Otro,1030.9,0,0,0,0,0.0,0.0,2248.71,1940.0,0.86,0.02,0.02,0.02,0.28,0.12,0.53,0.01,0.02,0.0,0.12,0.71,0.13,0.4,0.05,0.55,0.28,3.29,1439.16,196390.0,834.0,50.4,7.23,500.62,27.0,51.73,1194,55.14,30.69,14,47,123.14,7,False,3000.0
5647,6135882,Piso,132.83,2,0,1,1,89500.0,0.0,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,10,12.5,31.25,20,38,23.94,2,0,0.0
5648,6135448,Piso,106.35,2,0,0,0,42300.0,-9.030000000000001,2679.9,10496.0,3.92,0.21,0.21,0.14,0.14,0.11,0.19,0.02,0.01,0.01,0.05,0.47,0.44,1.0,0.0,0.0,0.13,6.07,733.02,112582.82,1236.0,48.88,5.36,579.38,21.0,51.19,389,24.31,13.96,8,47,76.68,6,False,1789.0
5649,6134492,Piso,121.02,2,0,1,1,136000.0,-8.72,41.46,7470.0,180.18,0.05,0.05,0.24,0.33,0.13,0.2,0.08,0.01,0.01,0.01,0.56,0.33,0.14,0.08,0.78,0.2,3.68,1535.98,229581.38,2010.0,49.24,7.24,771.25,153.0,51.39,792,27.24,18.06,14,47,90.29,5,0,0.0
5650,6135164,Trastero,19.8,0,0,0,0,4500.0,-8.16,41.46,7470.0,180.18,0.05,0.05,0.24,0.33,0.13,0.2,0.08,0.01,0.01,0.01,0.56,0.33,0.14,0.08,0.78,0.2,3.68,1535.98,229581.38,2010.0,49.24,7.24,771.25,153.0,51.39,331,44.3,30.06,1,47,132.4,1,0,0.0
5651,6134360,Piso,122.69,1,1,0,0,73000.0,-9.99,872.9,15212.0,17.43,0.02,0.02,0.1,0.13,0.2,0.51,0.04,0.01,0.01,0.04,0.51,0.39,0.5,0.05,0.45,0.14,4.93,1009.2,150150.08,2358.0,48.93,5.08,516.36,96.0,51.81,242,16.67,16.11,11,47,73.19,8,False,1958.0
5652,6135526,Piso,82.53,1,0,0,0,28500.0,-13.639999999999999,190.52,936.0,4.91,0.23,0.23,0.22,0.17,0.06,0.09,0.01,0.0,0.0,0.05,0.68,0.25,0.0,0.0,0.0,0.1,8.0,707.5,86185.38,90.0,49.93,5.22,350.0,3.0,0.0,952,33.75,11.59,10,47,65.84,3,0,0.0
5653,6133784,Solar,1416.6,0,0,0,0,80500.0,-3.36,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,29,28.57,33.21,25,47,66.99,2,0,0.0
5654,6134811,Garaje,10.0,0,0,0,0,1800.0,-25.0,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,64,10.87,22.63,1,42,205.09,5,False,647.0
5655,6135345,Garaje,10.0,0,0,0,0,1800.0,-25.0,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,8,0.0,0.0,1,14,23.17,5,False,647.0
5656,6134516,Garaje,10.0,0,0,0,0,1800.0,-25.0,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,8,16.67,22.22,1,42,23.25,4,False,647.0
5657,6134573,Garaje,10.0,0,0,0,0,1800.0,-25.0,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,13,33.33,36.11,1,37,20.75,3,False,647.0
5658,6134938,Garaje,10.0,0,0,0,0,1800.0,-25.0,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,7,0.0,30.0,1,32,8.7,3,False,647.0
5659,6134499,Garaje,10.0,0,0,0,0,1800.0,-25.0,154.39,868.0,5.62,0.01,0.01,0.06,0.07,0.18,0.67,0.0,0.0,0.0,0.16,0.38,0.46,0.0,1.0,0.0,0.12,6.05,1147.85,129447.06,2427.0,48.78,4.78,763.85,375.0,51.09,36,32.14,37.93,1,38,276.18,4,False,647.0
5660,6135360,Piso,95.87,1,1,1,0,89400.0,-10.33,3414.9,2614.0,0.77,0.11,0.11,0.17,0.12,0.13,0.25,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.13,0.34,0.29,5.75,1132.82,188765.91,339.0,49.28,4.78,1034.0,30.0,50.55,72,9.26,21.95,6,47,79.12,7,False,1879.0
5661,6135515,Piso,75.27,1,0,0,0,60400.0,-10.39,2058.23,20426.0,9.92,0.08,0.08,0.19,0.08,0.14,0.42,0.03,0.02,0.01,0.03,0.47,0.44,0.62,0.28,0.11,0.18,6.23,1059.37,130529.72,1329.0,49.97,6.74,914.0,141.0,52.11,405,48.29,39.16,1,46,46.08,10,False,1585.0
5662,6134838,Piso,59.0,1,0,0,0,28100.0,-9.06,50.16,14616.0,291.38,0.11,0.11,0.23,0.12,0.25,0.18,0.03,0.0,0.01,0.01,0.53,0.41,0.8,0.02,0.18,0.1,6.2,1024.89,114623.89,1560.0,48.97,4.5,435.71,93.0,52.84,1504,27.03,11.86,1,44,74.11,6,True,1910.0
5663,6133875,Nave,738.76,0,0,0,0,124000.0,-10.14,722.29,5644.0,7.81,0.16,0.16,0.08,0.12,0.2,0.28,0.01,0.01,0.0,0.09,0.41,0.48,0.78,0.0,0.22,0.15,6.29,962.36,134292.94,219.0,49.94,5.04,511.25,84.0,49.5,284,38.75,24.18,11,47,72.53,10,0,0.0
5664,6135846,Casa de pueblo,105.0,1,0,0,0,50600.0,-8.99,1584.19,4617.0,2.665,0.16,0.16,0.12,0.1,0.12,0.28,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,812.62,119274.25,987.0,49.03,4.5,524.14,66.0,51.09,139,25.0,18.34,20,47,40.3,8,0,0.0
5665,6134371,Piso,137.0,2,0,0,0,70900.0,-9.1,2413.85,13198.0,5.47,0.16,0.16,0.18,0.14,0.1,0.27,0.01,0.01,0.01,0.07,0.44,0.47,0.0,1.0,0.0,0.14,4.06,757.53,128698.64,1764.0,48.77,3.29,449.58,120.0,52.79,265,12.3,7.64,8,47,55.13,7,False,1799.0
5666,6135421,Chalet,139.14,2,0,0,0,112000.0,-8.94,1443.04,1277.0,0.88,0.11,0.11,0.17,0.12,0.13,0.25,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.13,0.34,0.31,4.96,1132.6,183747.92,216.0,49.09,6.05,750.0,9.0,51.79,476,33.88,28.61,4,47,127.48,6,True,1782.0
5667,6133924,Local,392.57,0,0,0,0,195000.0,-9.719999999999999,1993.76,5721.0,2.87,0.09,0.09,0.14,0.16,0.28,0.25,0.01,0.0,0.0,0.02,0.58,0.38,0.45,0.1,0.45,0.15,4.47,1178.91,152186.67,993.0,48.72,3.7,504.5,72.0,50.61,19,42.86,35.71,15,47,166.46,5,0,0.0
5668,6134055,Casa de pueblo,97.22,0,1,0,0,125000.0,-8.76,46.68,11722.0,251.1,0.22,0.22,0.27,0.11,0.09,0.08,0.05,0.0,0.04,0.02,0.58,0.3,0.44,0.33,0.22,0.15,5.55,1042.18,143984.53,2853.0,48.86,4.92,786.83,240.0,51.14,544,38.08,27.22,10,47,75.2,10,False,42.0
5669,6134444,Garaje,22.7,0,0,0,0,10000.0,0.0,1016.07,11480.0,11.3,0.09,0.09,0.11,0.11,0.14,0.46,0.02,0.01,0.01,0.04,0.45,0.47,0.25,0.25,0.5,0.11,5.52,668.77,96273.0,1185.0,48.93,5.57,440.0,6.0,49.31,5,0.0,0.0,5,47,106.5,2,False,269.0
5670,6134364,Garaje,27.38,0,0,0,0,8200.0,-9.89,1016.07,11480.0,11.3,0.09,0.09,0.11,0.11,0.14,0.46,0.02,0.01,0.01,0.04,0.45,0.47,0.25,0.25,0.5,0.11,5.52,668.77,96273.0,1185.0,48.93,5.57,440.0,6.0,49.31,8,0.0,14.29,5,47,17.93,7,False,226.0
5671,6133738,Garaje,27.38,0,0,0,0,7500.0,-11.76,1016.07,11480.0,11.3,0.09,0.09,0.11,0.11,0.14,0.46,0.02,0.01,0.01,0.04,0.45,0.47,0.25,0.25,0.5,0.11,5.52,668.77,96273.0,1185.0,48.93,5.57,440.0,6.0,49.31,17,42.86,50.0,2,47,28.71,8,False,226.0
5672,6135248,Piso,78.1,2,0,1,1,60500.0,-12.57,2478.69,9714.0,3.92,0.03,0.03,0.26,0.18,0.13,0.37,0.02,0.01,0.02,0.03,0.44,0.49,0.59,0.06,0.34,0.16,5.19,1018.27,161011.0,930.0,49.48,4.71,633.69,78.0,52.1,1341,41.99,20.08,2,47,113.89,3,0,0.0
5673,6134911,Casa de pueblo,98.0,2,0,0,0,58800.0,-33.71,3415.71,1114.0,0.33,0.13,0.13,0.19,0.25,0.16,0.14,0.01,0.01,0.0,0.07,0.71,0.19,0.67,0.0,0.33,0.34,4.49,1761.67,319597.86,156.0,0.0,6.21,640.46,51.0,0.0,895,20.66,12.6,3,46,79.47,10,0,0.0
5674,6135907,Piso,89.97,1,0,0,0,39900.0,-8.9,5321.52,9956.0,1.87,0.11,0.11,0.19,0.17,0.12,0.3,0.02,0.0,0.01,0.06,0.5,0.4,0.44,0.22,0.33,0.21,4.55,805.27,126802.0,1269.0,48.95,4.54,608.8,72.0,51.74,145,8.75,9.86,12,47,55.55,4,True,1987.0
5675,6136511,Piso,68.0,1,0,0,0,73500.0,0.0,51.61,11781.0,228.28,0.01,0.01,0.27,0.29,0.23,0.19,0.07,0.01,0.0,0.0,0.53,0.38,0.62,0.25,0.12,0.17,4.63,1152.83,199668.81,954.0,49.45,4.75,560.5,246.0,51.96,550,22.45,25.11,1,46,73.49,8,False,2251.0
5676,6135772,Piso,124.81,2,0,0,0,60500.0,-9.02,10456.23,28836.0,2.76,0.13,0.13,0.17,0.23,0.15,0.18,0.03,0.02,0.01,0.16,0.49,0.29,0.57,0.14,0.29,0.15,6.13,779.61,102244.62,1539.0,49.54,4.49,677.33,66.0,51.55,274,6.98,24.21,10,47,46.3,3,0,0.0
5677,6134473,Piso,105.71,2,0,0,0,66800.0,-9.120000000000001,72.15,22979.0,318.51,0.03,0.03,0.3,0.16,0.31,0.17,0.03,0.0,0.01,0.01,0.49,0.46,0.6,0.0,0.4,0.14,7.72,1026.67,147222.22,2289.0,49.74,5.37,904.78,237.0,51.72,1582,44.6,16.16,2,47,108.0,6,False,2035.0
5678,6135227,Local,114.0,0,0,0,0,85300.0,-9.16,15.14,5509.0,363.83,0.07,0.07,0.37,0.11,0.14,0.23,0.02,0.01,0.0,0.02,0.5,0.45,0.25,0.5,0.25,0.21,5.22,1301.3,222461.54,366.0,50.24,8.42,792.6,36.0,52.52,99,15.83,9.68,8,47,38.71,3,0,0.0
5679,6134460,Piso,65.0,1,0,0,0,28400.0,-10.97,763.39,8158.0,17.24,0.09,0.09,0.23,0.11,0.13,0.25,0.03,0.01,0.01,0.04,0.5,0.4,0.24,0.27,0.15,0.17,5.06,1034.75,142249.12,987.0,49.59,5.89,616.31,90.0,51.94,12,14.29,17.14,27,46,27.43,2,0,0.0
5680,6134204,Piso,285.0,0,0,0,0,231000.0,-11.49,44.42,8620.0,194.05,0.28,0.28,0.16,0.11,0.09,0.08,0.05,0.0,0.02,0.02,0.53,0.38,0.0,1.0,0.0,0.12,4.78,818.45,128361.5,960.0,49.27,3.8,473.45,45.0,50.89,176,38.02,28.58,1,47,34.18,3,0,0.0
5681,6135942,Piso,115.33,2,0,1,1,64600.0,-9.139999999999999,414.31,1372.0,3.31,0.27,0.27,0.11,0.14,0.1,0.12,0.01,0.01,0.01,0.05,0.4,0.53,1.0,0.0,0.0,0.12,5.49,564.71,84177.27,621.0,48.6,4.76,567.5,54.0,0.0,305,18.94,15.61,8,47,110.52,5,False,1364.0
5682,6134833,Piso,84.0,1,0,0,0,32600.0,0.0,127.27,14500.0,113.94,0.01,0.01,0.86,0.0,0.11,0.02,0.03,0.0,0.0,0.01,0.88,0.08,0.5,0.0,0.5,0.17,10.85,995.08,178803.0,1023.0,49.91,4.46,409.67,60.0,52.23,483,24.59,17.56,11,47,43.07,3,0,0.0
5683,6134918,Piso,77.0,1,0,0,0,42600.0,-8.97,140.16,15189.0,108.37,0.12,0.12,0.24,0.13,0.21,0.18,0.02,0.0,0.02,0.02,0.47,0.48,0.64,0.11,0.25,0.16,4.19,1405.08,264911.65,1821.0,48.98,5.5,627.36,126.0,51.54,523,24.36,7.65,2,47,86.15,4,True,1912.0
5684,6136092,Piso,112.39,2,0,0,0,72200.0,-11.74,60240.43,34082.0,0.57,0.12,0.12,0.19,0.16,0.17,0.24,0.02,0.01,0.01,0.08,0.41,0.46,0.48,0.33,0.18,0.1,4.68,654.67,87478.29,1401.0,48.82,3.36,440.0,42.0,51.0,112,8.33,6.52,9,47,31.72,3,0,0.0
5685,6135894,Casa de pueblo,84.0,0,0,0,0,11300.0,0.0,2751.05,731.0,0.27,0.34,0.34,0.07,0.04,0.08,0.14,0.01,0.01,0.01,0.06,0.42,0.49,0.0,0.0,0.0,0.14,5.06,658.62,97133.0,9.0,50.69,5.89,616.31,90.0,0.0,24,20.0,6.67,12,43,223.0,1,0,0.0
5686,6135896,Garaje,30.0,0,0,0,0,11700.0,0.0,538.67,9488.0,17.61,0.16,0.16,0.12,0.06,0.12,0.38,0.02,0.01,0.01,0.02,0.5,0.45,0.71,0.13,0.16,0.1,6.27,817.51,121112.94,984.0,49.58,4.19,524.29,69.0,51.43,29,0.0,12.5,1,46,44.51,4,False,438.0
5687,6135915,Garaje,30.0,0,0,0,0,11700.0,0.0,538.67,9488.0,17.61,0.16,0.16,0.12,0.06,0.12,0.38,0.02,0.01,0.01,0.02,0.5,0.45,0.71,0.13,0.16,0.1,6.27,817.51,121112.94,984.0,49.58,4.19,524.29,69.0,51.43,6,0.0,0.0,2,42,15.0,5,False,438.0
5688,6134408,Garaje,30.0,0,0,0,0,11300.0,0.0,538.67,9488.0,17.61,0.16,0.16,0.12,0.06,0.12,0.38,0.02,0.01,0.01,0.02,0.5,0.45,0.71,0.13,0.16,0.1,6.27,817.51,121112.94,984.0,49.58,4.19,524.29,69.0,51.43,6,25.0,25.0,2,42,13.17,5,False,438.0
5689,6136917,Garaje,30.0,0,0,0,0,11100.0,0.0,538.67,9488.0,17.61,0.16,0.16,0.12,0.06,0.12,0.38,0.02,0.01,0.01,0.02,0.5,0.45,0.71,0.13,0.16,0.1,6.27,817.51,121112.94,984.0,49.58,4.19,524.29,69.0,51.43,6,0.0,0.0,2,42,38.67,5,False,438.0
5690,6135239,Garaje,30.0,0,0,0,0,11100.0,0.0,538.67,9488.0,17.61,0.16,0.16,0.12,0.06,0.12,0.38,0.02,0.01,0.01,0.02,0.5,0.45,0.71,0.13,0.16,0.1,6.27,817.51,121112.94,984.0,49.58,4.19,524.29,69.0,51.43,9,20.0,24.0,2,42,234.35,5,False,438.0
5691,6135841,Piso,92.5,2,0,0,0,108000.0,0.0,538.67,9488.0,17.61,0.16,0.16,0.12,0.06,0.12,0.38,0.02,0.01,0.01,0.02,0.5,0.45,0.71,0.13,0.16,0.1,6.27,817.51,121112.94,984.0,49.58,4.19,524.29,69.0,51.43,25,9.09,18.18,3,46,136.44,1,True,1981.0
5692,6134451,Piso,80.7,2,0,0,0,91700.0,0.0,538.67,9488.0,17.61,0.16,0.16,0.12,0.06,0.12,0.38,0.02,0.01,0.01,0.02,0.5,0.45,0.71,0.13,0.16,0.1,6.27,817.51,121112.94,984.0,49.58,4.19,524.29,69.0,51.43,9,0.0,16.67,9,46,161.69,2,True,1981.0
5693,6134217,Piso,83.75,2,0,0,0,95300.0,0.0,1079.41,5857.0,4.78,0.15,0.15,0.19,0.12,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.43,0.14,0.17,0.14,5.49,846.35,123193.36,738.0,49.24,4.76,567.5,54.0,51.58,6,0.0,0.0,28,46,12.92,2,True,1981.0
5694,6134218,Piso,92.5,2,0,0,0,108000.0,0.0,1079.41,5857.0,4.78,0.15,0.15,0.19,0.12,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.43,0.14,0.17,0.14,5.49,846.35,123193.36,738.0,49.24,4.76,567.5,54.0,51.58,19,55.56,50.93,19,46,102.8,1,True,1981.0
5695,6135140,Piso,80.7,2,0,0,0,91700.0,0.0,1079.41,5857.0,4.78,0.15,0.15,0.19,0.12,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.43,0.14,0.17,0.14,5.49,846.35,123193.36,738.0,49.24,4.76,567.5,54.0,51.58,6,25.0,25.0,19,46,287.42,1,True,1981.0
5696,6137027,Piso,83.75,2,0,0,0,95300.0,0.0,538.67,9488.0,17.61,0.16,0.16,0.12,0.06,0.12,0.38,0.02,0.01,0.01,0.02,0.5,0.45,0.71,0.13,0.16,0.1,6.27,817.51,121112.94,984.0,49.58,4.19,524.29,69.0,51.43,13,20.0,30.0,14,46,121.7,1,True,1981.0
5697,6134365,Piso,92.5,2,0,0,0,108000.0,0.0,1079.41,5857.0,4.78,0.15,0.15,0.19,0.12,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.43,0.14,0.17,0.14,5.49,846.35,123193.36,738.0,49.24,4.76,567.5,54.0,51.58,7,0.0,0.0,26,46,216.04,1,True,1981.0
5698,6135450,Casa de pueblo,184.0,2,0,0,0,82600.0,-10.02,8178.94,11540.0,1.41,0.24,0.24,0.11,0.1,0.09,0.21,0.01,0.0,0.0,0.02,0.55,0.41,0.5,0.25,0.25,0.16,4.89,522.47,71767.93,906.0,47.98,3.06,350.0,9.0,51.84,215,12.86,14.82,10,47,62.79,10,False,108.0
5699,6135605,Piso,108.2,1,0,0,0,49000.0,-8.92,2679.9,10496.0,3.92,0.21,0.21,0.14,0.14,0.11,0.19,0.02,0.01,0.01,0.05,0.47,0.44,1.0,0.0,0.0,0.13,6.07,733.02,112582.82,1236.0,48.88,5.36,579.38,21.0,51.19,464,22.2,14.08,1,47,99.67,10,False,1984.0
5700,6133923,Local,64.0,0,0,0,0,40100.0,-9.28,35.27,1528.0,43.32,0.02,0.02,0.5,0.19,0.16,0.12,0.04,0.0,0.01,0.03,0.64,0.29,0.33,0.25,0.42,0.22,3.99,2593.9,257625.0,537.0,48.64,9.51,1175.0,72.0,50.54,295,18.8,16.63,2,47,52.78,4,0,0.0
5701,6135519,Solar,555.75,0,0,0,0,205000.0,-4.65,1579.41,11540.0,7.11,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.44,0.46,0.27,0.25,0.26,0.13,5.27,804.12,104746.43,1086.0,48.97,4.53,483.67,42.0,51.32,34,58.18,58.5,27,46,141.37,2,0,0.0
5702,6134495,Piso,54.37,0,0,0,0,44900.0,-9.11,5903.26,20514.0,3.48,0.2,0.2,0.15,0.13,0.11,0.22,0.02,0.0,0.01,0.05,0.5,0.42,0.25,0.75,0.0,0.1,5.96,641.44,85223.22,1566.0,49.04,3.02,610.35,57.0,52.08,429,40.83,17.08,15,47,61.41,7,0,0.0
5703,6133843,Piso,52.0,1,0,0,0,81400.0,-10.45,117.86,3232.0,27.42,0.0,0.0,0.25,0.61,0.08,0.07,0.03,0.0,0.0,0.04,0.61,0.31,0.42,0.13,0.45,0.14,4.41,2379.32,245515.38,2718.0,49.96,6.77,503.0,225.0,52.06,472,30.88,32.13,4,47,118.86,5,True,1751.0
5704,6135407,Local,98.66,0,0,0,0,133000.0,0.0,1079.41,5857.0,4.78,0.15,0.15,0.19,0.12,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.43,0.14,0.17,0.14,5.49,846.35,123193.36,738.0,49.24,4.76,567.5,54.0,51.58,43,58.67,65.58,19,47,74.07,3,0,0.0
5705,6135971,Piso,95.0,1,0,0,0,70900.0,0.0,4167.32,19920.0,4.78,0.26,0.26,0.13,0.07,0.1,0.18,0.03,0.0,0.01,0.03,0.46,0.47,0.35,0.29,0.35,0.11,4.65,795.01,110229.74,3762.0,49.12,5.85,567.5,93.0,51.27,277,19.17,17.42,5,46,61.42,8,False,1592.0
5706,6134173,Nave,510.0,0,0,0,0,229000.0,-9.13,1563.62,15018.0,9.6,0.09,0.09,0.21,0.21,0.24,0.16,0.03,0.01,0.02,0.08,0.37,0.51,0.67,0.0,0.33,0.1,5.71,577.03,96957.31,723.0,48.83,4.05,487.43,54.0,51.52,107,13.33,12.31,8,47,103.72,5,0,0.0
5707,6134684,Piso,117.6,2,0,1,1,118000.0,-9.229999999999999,150.59,14065.0,93.4,0.19,0.19,0.11,0.07,0.1,0.34,0.01,0.0,0.0,0.01,0.49,0.48,0.68,0.02,0.3,0.11,6.18,833.44,120627.22,2289.0,48.46,5.2,445.71,99.0,51.74,159,1.22,5.5,1,47,69.27,10,False,2119.0
5708,6136814,Piso,108.6,2,0,0,0,83700.0,-10.39,488.95,15535.0,58.96,0.06,0.06,0.14,0.2,0.24,0.29,0.03,0.0,0.01,0.05,0.6,0.3,0.37,0.14,0.33,0.17,4.96,1090.6,128279.88,819.0,49.28,5.49,494.29,87.0,51.34,12,30.0,28.0,38,47,99.93,1,False,473.0
5709,6134832,Piso,121.7,1,0,0,0,87800.0,-12.2,488.95,15535.0,58.96,0.06,0.06,0.14,0.2,0.24,0.29,0.03,0.0,0.01,0.05,0.6,0.3,0.37,0.14,0.33,0.17,4.96,1090.6,128279.88,819.0,49.28,5.49,494.29,87.0,51.34,973,41.89,17.04,27,47,45.91,7,0,0.0
5710,6134385,Garaje,23.1,0,0,0,0,2700.0,0.0,1234.1,10648.0,5.18,0.01,0.01,0.1,0.14,0.18,0.47,0.02,0.0,0.0,0.03,0.54,0.39,0.3,0.26,0.2,0.14,5.21,940.43,116817.69,999.0,49.21,4.59,447.69,51.0,51.4,14,11.11,16.67,38,46,51.56,2,0,0.0
5711,6135245,Piso,121.5,2,0,0,0,88900.0,-14.52,27.16,8809.0,324.34,0.04,0.04,0.32,0.16,0.25,0.19,0.02,0.0,0.01,0.01,0.51,0.45,0.67,0.17,0.17,0.13,5.09,1137.29,171921.6,1104.0,49.19,4.2,513.33,48.0,51.04,2775,42.73,16.5,1,47,72.58,10,0,0.0
5712,6135157,Piso,65.74,1,0,0,0,34100.0,0.0,85.19,5374.0,63.08,0.22,0.22,0.37,0.04,0.06,0.08,0.03,0.0,0.0,0.03,0.68,0.26,1.0,0.0,0.0,0.1,7.17,1047.43,130319.44,555.0,51.12,6.69,452.5,51.0,52.97,968,40.62,25.45,5,42,120.9,7,0,0.0
5713,6134898,Piso,72.82,1,0,0,0,70500.0,-9.15,34570.35,33987.0,0.98,0.16,0.16,0.21,0.12,0.13,0.21,0.05,0.03,0.01,0.06,0.49,0.37,0.44,0.33,0.22,0.13,4.72,795.02,119120.06,2013.0,48.71,3.23,480.62,39.0,50.73,294,34.27,21.43,11,47,95.97,4,0,0.0
5714,6133728,Local,57.0,0,0,0,0,43700.0,-10.63,650.1,10520.0,16.18,0.04,0.04,0.1,0.05,0.12,0.66,0.02,0.0,0.0,0.02,0.38,0.58,0.5,0.08,0.42,0.18,4.51,1036.68,163600.53,1071.0,49.39,5.26,594.58,117.0,51.86,95,21.67,15.54,15,47,61.15,8,0,0.0
5715,6346224,Chalet,164.4,2,0,0,0,133000.0,-6.34,2030.44,6114.0,6.56,0.11,0.11,0.08,0.11499999999999999,0.09,0.31,0.01,0.0,0.01,0.04,0.43,0.45,0.21,0.27,0.41,0.21000000000000002,4.31,1207.13,155704.94,603.0,49.77,6.05,652.6,99.0,51.26,463,37.04,20.23,20,47,30.33,5,0,0.0
5716,6346457,Piso,100.68,2,0,0,0,70200.0,-9.07,68.94,13651.0,198.0,0.03,0.03,0.37,0.11,0.17,0.29,0.03,0.0,0.01,0.01,0.57,0.38,0.87,0.12,0.0,0.14,5.42,1003.91,141242.56,1173.0,49.05,5.9,616.4,60.0,52.43,248,41.18,42.75,8,44,106.49,6,True,2061.0
5717,6135753,Piso,82.58,1,0,0,0,53600.0,-3.0700000000000003,2495.19,20323.0,8.14,0.08,0.08,0.09,0.11,0.14,0.5,0.04,0.01,0.01,0.04,0.53,0.38,0.56,0.03,0.41,0.1,4.4,743.16,108512.29,2250.0,49.44,4.38,400.6,63.0,52.16,48,36.36,30.22,3,47,27.11,5,0,0.0
