,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_ind_elasticidad,IDEA_ind_liquidez,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,image_brightness,piscina,has_image,descr_len,has_description,active_week,indicador_demanda_zona,diff_precio_zona
7604,6529750,Piso,94.64,1,0,0,0,77100.0,0.0,1571.13,6980.0,4.44,0.13,0.13,0.15,0.11,0.11,0.37,0.01,0.02,0.02,0.1,0.42,0.43,0.0,0.0,1.0,0.11,5.15,3.0,0.0,603.64,87718.61,756.0,48.53,3.5,443.75,15.0,50.79,53,5.71,12.06,19.55,4.0,0.5167739651416122,0,1,0.0,0,39,99.32,-0.9907127335564523
7605,6529754,Piso,999.0,2,0,0,0,72500.0,-9.94,60240.43,34082.0,0.57,0.12,0.12,0.19,0.16,0.17,0.24,0.02,0.01,0.01,0.08,0.41,0.46,0.48,0.33,0.18,0.1,4.68,4.0,0.0,654.67,87478.29,1401.0,48.82,3.36,440.0,42.0,51.0,288,14.71,13.86,37.06,10.0,0.4317481481481481,0,1,172.0,1,35,99.82,-0.9991703933333336
7606,6529745,Local,999.0,0,0,0,0,94600.0,0.0,584.19,4782.0,8.19,0.01,0.01,0.3,0.27,0.25,0.17,0.01,0.0,0.0,0.03,0.53,0.43,0.21,0.07,0.71,0.19,4.54,1.0,0.0,1483.77,195315.76,3702.0,49.74,6.35,742.69,405.0,51.43,35,41.11,54.42,103.73,0.0,0.0,0,0,0.0,0,44,101.17,-0.9995151712555368
7607,6529767,Casa de pueblo,999.0,2,0,0,0,181000.0,-9.049999999999999,1310.5,2578.0,1.97,0.06,0.06,0.08,0.08,0.17,0.55,0.01,0.0,0.0,0.03,0.52,0.44,0.54,0.35,0.12,0.12,4.52,3.0,0.0,956.73,129040.56,1167.0,49.14,4.92,530.28,72.0,51.37,21,25.0,55.24,93.83,0.0,0.0,0,0,0.0,0,42,100.50999999999999,-0.9985959361833119
7608,6529759,Piso,999.0,1,0,0,0,54000.0,0.0,454.35,1022.0,2.25,0.19,0.19,0.14,0.17,0.08,0.22,0.01,0.0,0.0,0.05,0.51,0.43,0.0,0.0,0.0,0.11,7.31,3.0,0.0,715.78,116555.23,72.0,48.54,2.69,350.0,3.0,48.21,190,5.07,13.06,73.62,6.0,0.4363473129992738,0,1,1497.0,1,46,96.75,-0.999536236563095
7609,6529739,Piso,999.0,2,0,0,0,39900.0,-13.639999999999999,262.02,3878.0,14.8,0.1,0.1,0.21,0.07,0.07,0.46,0.01,0.0,0.0,0.04,0.56,0.39,0.6,0.4,0.0,0.14,5.02,2.0,1.0,1135.38,143278.33,960.0,49.63,4.88,482.38,147.0,51.95,761,44.27,20.93,112.88,3.0,0.4826201888162673,0,1,0.0,0,46,101.58000000000001,-0.9997212422845804
7610,6529762,Piso,999.0,1,0,0,0,72400.0,-10.059999999999999,3494.61,18775.0,5.37,0.05,0.05,0.1,0.11,0.18,0.5,0.03,0.01,0.01,0.04,0.42,0.49,0.7,0.06,0.23,0.11,4.55,3.0,0.0,902.3,107480.53,1662.0,49.23,4.1,455.9,57.0,51.35,237,16.15,13.27,68.03,3.0,0.4734694989106754,0,1,0.0,0,37,100.58,-0.999325715341444
7611,6529756,Local,99.05,0,0,0,0,101000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,5,75.0,87.5,322.0,0.0,0.0,0,0,0.0,0,21,0.0,-0.9912711248890971
7612,6529755,Local,230.56,1,0,0,0,101000.0,-9.01,4906.99,17336.0,3.53,0.15,0.15,0.24,0.14,0.15,0.18,0.01,0.0,0.0,0.02,0.49,0.47,0.37,0.33,0.29,0.13,4.65,4.66666666666667,-0.666666666666667,959.58,122344.47,2613.0,49.03,4.98,486.12,147.0,51.29,47,27.78,32.16,145.03,10.0,0.4428584967320262,0,1,112.0,1,37,100.32,-0.9964194225979123
7613,6529743,Piso,999.0,1,0,0,0,58700.0,-18.92,85.19,5374.0,63.08,0.22,0.22,0.37,0.04,0.06,0.08,0.03,0.0,0.0,0.03,0.68,0.26,1.0,0.0,0.0,0.1,7.17,1.0,1.0,1047.43,130319.44,555.0,51.12,6.69,452.5,51.0,52.97,655,34.03,19.13,64.79,10.0,0.3812385620915033,0,1,126.0,1,39,104.09,-0.9995491174704345
7614,6529738,Piso,999.0,1,0,0,0,102000.0,-2.86,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,171,17.65,12.85,46.75,6.0,0.3866225490196079,0,1,0.0,0,17,0.0,-0.9991840195305252
7615,6529751,Piso,999.0,1,0,0,0,99000.0,-5.71,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,117,8.82,14.54,62.06,4.0,0.4462494553376906,0,1,0.0,0,17,0.0,-0.999208018956098
7616,6529766,Piso,999.0,2,0,0,0,95900.0,-9.53,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,244,2.08,6.04,39.95,8.0,0.4827037037037038,0,1,0.0,0,21,0.0,-0.9991782409325506
7617,6530065,Piso,99.0,2,0,0,0,131000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,72,0.0,3.96,21.31,0.0,0.0,0,0,0.0,0,6,0.0,-0.9886726717226447
7618,6530044,Piso,99.0,2,0,0,0,113000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,48,14.29,10.7,25.36,0.0,0.0,0,0,0.0,0,7,0.0,-0.9902290985088462
7619,6530047,Piso,99.0,2,0,0,0,97400.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,93,0.0,9.14,43.8,0.0,0.0,0,0,0.0,0,9,0.0,-0.9915780017235541
7620,6530055,Piso,99.0,2,0,0,0,125000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,32,0.0,3.57,35.04,0.0,0.0,0,0,0.0,0,7,0.0,-0.9891914806513785
7621,6530078,Piso,99.0,2,0,0,0,131000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,11,0.0,3.33,24.92,0.0,0.0,0,0,0.0,0,6,0.0,-0.9886726717226447
7622,6530074,Piso,99.0,1,0,0,0,73800.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,5,0.0,0.0,4.92,0.0,0.0,0,0,0.0,0,5,0.0,-0.9936186501765739
7623,6530064,Piso,99.0,2,0,0,0,151000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,39,10.71,14.29,23.09,0.0,0.0,0,0,0.0,0,7,0.0,-0.9869433086268653
7624,6530031,Piso,99.0,2,0,0,0,131000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,84,10.0,15.65,23.33,0.0,0.0,0,0,0.0,0,9,0.0,-0.9886726717226447
7625,6530063,Piso,99.0,1,0,0,0,73800.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,4,0.0,16.67,89.0,0.0,0.0,0,0,0.0,0,5,0.0,-0.9936186501765739
7626,6530059,Piso,99.0,2,0,0,0,151000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,21,33.33,22.56,14.25,0.0,0.0,0,0,0.0,0,2,0.0,-0.9869433086268653
7627,6530048,Piso,99.0,2,0,0,0,116000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,48,12.5,10.62,36.89,0.0,0.0,0,0,0.0,0,9,0.0,-0.9899696940444793
7628,6530051,Piso,99.0,2,0,0,0,112000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,9,0.0,10.0,4.0,0.0,0.0,0,0,0.0,0,5,0.0,-0.9903155666636352
7629,6530054,Piso,99.0,2,0,0,0,118000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,6,0.0,0.0,9.88,0.0,0.0,0,0,0.0,0,5,0.0,-0.9897967577349013
7630,6530079,Piso,99.0,2,0,0,0,131000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,8,0.0,0.0,8.63,0.0,0.0,0,0,0.0,0,5,0.0,-0.9886726717226447
7631,6530049,Piso,99.0,2,0,0,0,116000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,16,0.0,10.55,22.88,0.0,0.0,0,0,0.0,0,6,0.0,-0.9899696940444793
7632,6530057,Piso,99.0,2,0,0,0,112000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,29,16.67,18.06,11.92,0.0,0.0,0,0,0.0,0,5,0.0,-0.9903155666636352
7633,6530084,Piso,99.0,2,0,0,0,118000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,1,0.0,0.0,24.0,0.0,0.0,0,0,0.0,0,0,0.0,-0.9897967577349013
7634,6530083,Piso,99.0,2,0,0,0,122000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,4,100.0,50.0,22.0,0.0,0.0,0,0,0.0,0,0,0.0,-0.9894508851157454
7635,6530056,Piso,99.0,2,0,0,0,131000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,6,0.0,0.0,22.12,0.0,0.0,0,0,0.0,0,4,0.0,-0.9886726717226447
7636,6530076,Piso,99.0,2,0,0,0,116000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,3,0.0,0.0,20.25,0.0,0.0,0,0,0.0,0,3,0.0,-0.9899696940444793
7637,6530082,Piso,99.0,2,0,0,0,118000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,46,43.75,26.52,24.99,0.0,0.0,0,0,0.0,0,9,0.0,-0.9897967577349013
7638,6530039,Piso,99.0,2,0,0,0,122000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,3,0.0,50.0,8.75,0.0,0.0,0,0,0.0,0,3,0.0,-0.9894508851157454
7639,6530062,Piso,99.0,2,0,0,0,131000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,37,0.0,4.91,46.79,0.0,0.0,0,0,0.0,0,7,0.0,-0.9886726717226447
7640,6530052,Piso,99.0,1,0,0,0,105000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,24,0.0,0.0,17.37,0.0,0.0,0,0,0.0,0,5,0.0,-0.9909208437471579
7641,6530053,Piso,99.0,1,0,0,0,107000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,12,0.0,0.0,5.03,0.0,0.0,0,0,0.0,0,5,0.0,-0.99074790743758
7642,6530071,Piso,99.0,1,0,0,0,105000.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,40,22.22,14.17,53.83,0.0,0.0,0,0,0.0,0,9,0.0,-0.9909208437471579
7643,6530036,Local,999.0,0,0,0,0,89200.0,-9.16,4381.69,5609.0,1.28,0.16,0.16,0.09,0.1,0.18,0.31,0.02,0.03,0.02,0.02,0.58,0.33,0.12,0.12,0.75,0.14,5.34,5.0,0.0,535.41,62880.31,384.0,48.02,2.42,300.0,33.0,50.87,27,16.67,37.04,96.91,7.0,0.4538882664176783,0,1,0.0,0,44,98.89,-0.9985800119419053
7644,6530060,Chalet,999.0,2,0,0,0,98400.0,-10.549999999999999,4329.03,1422.0,0.33,0.06,0.06,0.04,0.03,0.04,0.77,0.0,0.01,0.0,0.13,0.5,0.35,0.2,0.0,0.8,0.16,3.66,1.0,0.0,1313.35,147143.75,2514.0,48.78,4.96,459.5,57.0,51.35,201,32.84,21.95,115.26,8.0,0.4841034858387799,0,1,0.0,0,37,100.13,-0.9993305967905637
7645,6530058,Piso,999.0,2,0,0,0,51500.0,-9.01,10617.92,9031.0,0.85,0.24,0.24,0.13,0.11,0.11,0.18,0.02,0.01,0.01,0.04,0.45,0.47,0.09,0.86,0.05,0.12,4.84,5.0,0.0,694.87,100299.41,411.0,48.8,3.82,422.1,69.0,51.72,222,28.69,17.43,77.32,3.0,0.3969135802469135,0,1,2162.0,1,35,100.52,-0.9994860233818768
7646,6530061,Piso,999.0,2,0,1,0,85200.0,-12.26,77.14,2950.0,38.24,0.02,0.02,0.01,0.01,0.03,0.91,0.01,0.0,0.0,0.01,0.3,0.68,0.0,0.0,0.0,0.31,3.69,4.5,1.0,1724.28,279823.33,654.0,50.84,8.78,766.0,366.0,51.6,491,44.77,33.65,131.98,10.0,0.4613366013071897,0,1,134.0,1,44,102.44,-0.999695217388467
7647,6694784,Piso,999.0,1,0,0,0,64300.0,-18.5,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,9,41.67,47.22,230.5,0.0,0.0,0,0,0.0,0,22,0.0,-0.999460366639368
7648,6694829,Piso,999.0,1,0,0,0,44900.0,-25.66,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,4,33.33,33.33,17.0,0.0,0.0,0,0,0.0,0,7,0.0,-0.9996231798150486
7649,6694773,Nave,999.0,0,0,0,0,280000.0,-23.5,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,3,0.0,0.0,24.33,0.0,0.0,0,0,0.0,0,16,0.0,-0.9976501191138886
7650,6694835,Piso,999.0,2,0,1,1,213000.0,-0.47000000000000003,3246.79,15626.0,4.81,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.01,0.05,0.06,0.32,0.54,0.65,0.04,0.32,0.4,4.23,2.0,1.0,1993.97,354430.88,528.0,52.33,8.39,1070.27,186.0,52.78,447,66.94,61.29,164.53,0.0,0.0,0,0,0.0,0,42,105.11,-0.9993984349975003
7651,6136186,Local,104.5,1,0,0,0,26800.0,-9.15,618.52,371.0,0.6,0.23,0.23,0.07,0.17,0.13,0.15,0.01,0.0,0.0,0.08,0.42,0.49,0.0,1.0,0.0,0.08,5.41,3.0,0.0,507.66,69086.06,36.0,48.88,4.77,557.7,60.0,48.21,112,4.76,13.19,45.34,7.0,0.4834651416122004,0,1,1471.0,1,39,97.09,-0.9962878281068056
7652,6135845,Garaje,22.17,0,0,0,0,6200.0,-13.889999999999999,72.78,9178.0,126.1,0.0,0.0,0.1,0.22,0.25,0.42,0.03,0.0,0.02,0.01,0.5,0.43,0.0,1.0,0.0,0.12,4.98,5.0,0.0,924.52,159249.38,1725.0,48.61,3.74,433.06,66.0,51.23,47,0.0,16.67,36.74,4.0,0.4932943899782135,0,1,413.0,1,40,99.84,-0.998243904030227
7653,6136032,Garaje,19.6,0,0,0,0,7400.0,-12.94,120.6,3403.0,28.22,0.0,0.0,0.05,0.1,0.12,0.72,0.02,0.0,0.02,0.02,0.42,0.53,0.5,0.5,0.0,0.16,4.1,3.5,0.0,1120.9,172115.5,1062.0,48.91,5.54,407.5,12.0,50.96,60,5.0,12.58,17.98,3.0,0.5724753086419753,0,1,432.0,1,36,99.87,-0.9978064089497566
7654,6136074,Piso,103.6,2,0,0,0,88100.0,-9.180000000000001,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,243,2.9,7.6,52.37,3.0,0.3273805374001452,0,1,1555.0,1,46,100.94,-0.9947946831913319
7655,6135076,Local,140.0,0,0,0,0,27800.0,0.0,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,19,62.5,65.62,59.21,0.0,0.0,0,0,0.0,0,10,0.0,-0.9984130551264461
7656,6134153,Chalet,288.89,2,0,0,1,290000.0,0.0,1329.42,2356.0,1.77,0.01,0.01,0.06,0.05,0.19,0.68,0.01,0.01,0.0,0.26,0.41,0.31,0.37,0.5,0.12,0.36,4.99,2.0,1.0,1163.46,246042.31,651.0,50.13,4.51,975.0,27.0,52.12,77,32.97,37.09,85.08,10.0,0.4380821350762527,0,1,1426.0,1,42,102.25,-0.9959200419923132
7657,6136272,Piso,74.05,1,0,1,1,57400.0,-9.89,6390.0,2058.0,0.32,0.08,0.08,0.06,0.03,0.05,0.7,0.01,0.0,0.0,0.06,0.46,0.47,0.36,0.0,0.64,0.11,5.16,3.0,0.0,884.65,82762.8,585.0,49.05,5.03,396.2,24.0,51.77,967,39.99,16.61,85.5,4.0,0.5031574074074073,0,1,0.0,0,39,100.82,-0.9906340538940754
7658,6134735,Chalet,113.0,2,0,0,0,64400.0,0.0,1620.39,2392.0,1.48,0.24,0.24,0.14,0.11,0.09,0.18,0.0,0.01,0.0,0.11,0.4,0.47,0.0,1.0,0.0,0.16,12.0,3.0,0.0,660.06,118119.68,84.0,47.73,10.0,2000.0,3.0,48.21,7,0.0,11.11,123.61,0.0,0.0,0,0,0.0,0,32,95.94,-0.9951751350458723
7659,6133629,Piso,64.99,1,0,0,0,47200.0,-9.92,247.38,6829.0,27.61,0.08,0.08,0.08,0.13,0.39,0.25,0.02,0.01,0.0,0.03,0.37,0.57,0.83,0.0,0.17,0.2,6.65,3.0,0.0,1076.22,179400.53,357.0,50.14,4.6,854.0,90.0,50.44,904,27.93,7.89,47.14,10.0,0.4735723311546841,0,1,1115.0,1,46,100.58,-0.9959517088421093
7660,6134335,Piso,160.0,2,0,0,0,91700.0,0.0,606.97,2351.0,3.87,0.21,0.21,0.09,0.09,0.08,0.32,0.01,0.01,0.02,0.04,0.47,0.46,0.33,0.67,0.0,0.18,4.47,3.0,0.0,794.81,119553.06,369.0,49.92,3.23,458.92,9.0,49.71,171,27.75,16.53,95.81,10.0,0.4239786492374728,0,1,1439.0,1,30,99.63,-0.9952061034656913
7661,6135053,Piso,84.0,1,0,0,0,44500.0,-9.180000000000001,5071.24,13414.0,2.65,0.16,0.16,0.2,0.1,0.13,0.26,0.01,0.01,0.01,0.06,0.46,0.44,0.0,1.0,0.0,0.1,5.58,5.0,0.0,812.62,119274.25,1635.0,49.16,3.97,524.14,75.0,51.68,359,15.85,14.74,74.43,6.0,0.424982207697894,0,1,0.0,0,44,100.84,-0.995558455368515
7662,6135678,Garaje,22.62,0,0,0,0,8100.0,-2.41,763.39,9596.0,15.59,0.09,0.09,0.23,0.11,0.13,0.25,0.03,0.01,0.01,0.04,0.5,0.4,0.25,0.27,0.15,0.17,5.06,5.0,0.0,1044.665,142249.12,1030.5,49.59,5.89,616.31,90.0,51.955,34,52.38,64.88,124.25,3.0,0.513375816993464,0,1,0.0,0,20,0.0,-0.9974826544749353
7663,6135485,Piso,102.7,2,0,0,0,67600.0,-0.29,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,238,34.8,16.73,65.05,4.0,0.4677165032679738,0,1,0.0,0,15,0.0,-0.9947395689466024
7664,6135734,Casa de pueblo,192.0,1,0,0,0,49100.0,-9.07,55.65,5810.0,104.4,0.37,0.37,0.09,0.07,0.04,0.06,0.02,0.0,0.01,0.03,0.48,0.46,0.5,0.0,0.5,0.27,8.93,4.0,0.0,497.12,59383.67,579.0,48.78,3.14,664.17,54.0,51.64,44,22.73,32.58,137.2,7.0,0.44835076252723305,0,1,109.0,1,44,100.42,-0.9956936112795544
7665,6135231,Piso,111.0,2,0,0,0,102000.0,-8.93,8979.55,27118.0,3.02,0.16,0.16,0.23,0.17,0.11,0.18,0.02,0.01,0.01,0.02,0.52,0.42,0.56,0.19,0.25,0.14,8.08,4.0,0.0,903.19,125802.89,2625.0,49.26,4.76,922.5,144.0,51.21,375,18.44,12.94,61.45,6.0,0.3738084604212055,0,1,2275.0,1,46,100.47,-0.9926955659053706
7666,6135591,Piso,104.0,2,0,0,0,61200.0,-9.06,2034.54,7254.0,3.57,0.18,0.18,0.17,0.16,0.12,0.2,0.02,0.01,0.01,0.03,0.48,0.46,1.0,0.0,0.0,0.16,4.04,3.0,0.0,679.56,97350.67,240.0,49.09,2.57,343.58,9.0,51.61,20,30.0,31.67,90.17,1.0,0.4762701525054466,0,1,1636.0,1,38,100.7,-0.9939552389473896
7667,6134416,Piso,58.0,1,0,0,0,28300.0,-11.29,80.34,11302.0,140.68,0.12,0.12,0.16,0.11,0.13,0.36,0.02,0.0,0.0,0.04,0.55,0.38,0.6,0.0,0.4,0.12,4.94,2.5,0.0,753.42,105184.06,1371.0,48.82,3.88,524.44,54.0,50.78,46,9.09,11.53,24.69,4.0,0.5120789760348583,0,1,0.0,0,34,99.6,-0.9953611694159481
7668,6135750,Piso,103.0,2,0,0,0,101000.0,-16.6,124.56,30278.0,243.08,0.24,0.24,0.23,0.05,0.12,0.1,0.06,0.0,0.02,0.02,0.5,0.4,0.24,0.59,0.18,0.13,4.87,3.5,1.0,1034.75,136080.28,2490.0,49.67,6.8,616.31,513.0,52.31,4,25.0,50.0,11.0,0.0,0.0,0,0,0.0,0,15,101.98,-0.9927940879878271
