,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_ind_elasticidad,IDEA_ind_liquidez,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,image_brightness,piscina,has_image,Num_anun_pro,Num_anunciosCP,im_size,bordes,descr_len,has_description,active_week,indicador_demanda_zona,diff_precio_zona,HY_tipo_Almacén,HY_tipo_Casa de pueblo,HY_tipo_Chalet,HY_tipo_Garaje,HY_tipo_Local,HY_tipo_Nave,HY_tipo_Oficina,HY_tipo_Otro,HY_tipo_Piso,HY_tipo_Solar,HY_tipo_Trastero
6607,30.88,0,0,0,0,5000.0,-12.280000000000001,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,3,0.0,0.0,247.67,1.0,0.6532636165577341,0,1,1768.0,164,151848.0,836.0,0.0,0,26,92.93,-0.9986139333995938,0,0,0,1,0,0,0,0,0,0,0
6608,37.41,0,0,0,0,37600.0,-9.180000000000001,61.44,8367.0,136.17,0.1,0.1,0.26,0.21,0.21,0.13,0.03,0.01,0.0,0.01,0.61,0.35,0.63,0.02,0.35,0.18,5.18,3.0,0.0,1467.54,142346.32,1197.0,50.15,6.6,815.0,267.0,51.45,63,33.33,24.88,87.66,3.0,0.39558605664488017,0,1,1768.0,129,630128.0,671.6666666666666,0.0,0,33,101.6,-0.9929392002833591,0,0,0,0,1,0,0,0,0,0,0
6609,23.0,0,0,0,0,7200.0,-4.0,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,8,33.33,50.0,259.11,0.0,0.0,0,0,794.0,5,0.0,0.0,0.0,0,25,92.93,-0.9975802467476164,0,0,0,1,0,0,0,0,0,0,0
6610,23.0,0,0,0,0,7200.0,-4.0,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,3,66.67,66.67,2.0,0.0,0.0,0,0,794.0,5,0.0,0.0,0.0,0,11,92.93,-0.9975802467476164,0,0,0,1,0,0,0,0,0,0,0
6611,75.0,1,0,0,0,32800.0,-9.139999999999999,569.05,1795.0,3.15,0.17,0.17,0.12,0.1,0.15,0.29,0.01,0.0,0.0,0.05,0.55,0.39,1.0,0.0,0.0,0.11,12.0,2.0,0.0,586.19,101320.83,258.0,47.88,8.08,1600.0,3.0,48.21,19,20.0,49.17,93.92,0.0,0.0,0,0,2080.0,16,0.0,0.0,1277.0,1,38,96.09,-0.9956836779432884,0,0,0,0,0,0,0,0,1,0,0
6612,25.0,0,0,0,0,7800.0,-25.71,98.56,4612.0,46.8,0.07,0.07,0.19,0.08,0.29,0.3,0.05,0.0,0.0,0.05,0.46,0.44,0.72,0.04,0.23,0.28,5.35,3.0,0.0,1451.27,219338.89,648.0,49.67,6.38,1323.12,99.0,51.22,102,31.16,38.64,145.71,4.0,0.5264455337690632,0,1,2080.0,92,209665.0,827.25,212.0,1,40,100.89,-0.9985775436357867,0,0,0,1,0,0,0,0,0,0,0
6613,510.0,0,0,0,0,229000.0,-9.13,536.11,16558.0,30.89,0.0,0.0,0.2,0.24,0.12,0.44,0.02,0.04,0.05,0.03,0.44,0.42,0.8,0.0,0.2,0.17,7.17,1.0,0.0,984.15,121886.56,894.0,50.3,5.71,698.85,174.0,51.93,81,40.44,44.98,115.42,5.0,0.4764137254901961,0,1,11.0,1,47406.6,656.0,0.0,0,35,102.22999999999999,-0.996316085974999,0,0,0,0,0,1,0,0,0,0,0
6614,85.0,0,0,0,0,45800.0,-9.13,82.22,9125.0,110.98,0.13,0.13,0.28,0.11,0.14,0.21,0.02,0.0,0.0,0.02,0.54,0.42,0.0,1.0,0.0,0.14,5.61,1.0,1.0,1175.79,221953.12,501.0,49.84,5.73,622.57,69.0,51.6,149,26.39,25.39,101.84,8.0,0.502145697167756,0,1,2080.0,31,225473.0,702.625,2012.0,1,43,101.44,-0.9975723543358536,0,0,0,0,1,0,0,0,0,0,0
6615,86.2,1,0,0,0,85000.0,-0.7000000000000001,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,43,80.95,80.56,61.34,0.0,0.0,0,0,1347.0,32,0.0,0.0,0.0,0,27,92.93,-0.9917326758599538,0,0,0,0,0,0,0,0,1,0,0
6616,317.0,0,0,0,0,119000.0,-10.530000000000001,1010.95,4486.0,4.44,0.19,0.19,0.15,0.14,0.11,0.23,0.01,0.01,0.01,0.05,0.43,0.49,0.5,0.25,0.25,0.18,7.2,3.0,0.0,539.78,82943.44,384.0,48.21,4.0,400.0,3.0,52.08,59,23.96,24.69,55.82,3.0,0.4904905591866376,0,1,2080.0,5,524435.0,645.3333333333334,0.0,0,33,100.28999999999999,-0.9954740926857318,0,0,0,0,0,1,0,0,0,0,0
6617,139.06,0,0,0,0,81800.0,-9.11,5903.26,20514.0,3.48,0.2,0.2,0.15,0.13,0.11,0.22,0.02,0.0,0.01,0.05,0.5,0.42,0.25,0.75,0.0,0.1,5.96,4.33333333333333,0.0,641.44,85223.22,1566.0,49.04,3.02,610.35,57.0,52.08,26,5.26,22.81,103.14,3.0,0.4867287581699346,0,1,2080.0,22,111657.33333333331,806.3333333333335,0.0,0,31,101.12,-0.9930977109980396,0,0,0,0,1,0,0,0,0,0,0
6618,117.0,2,0,0,0,64800.0,-9.370000000000001,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,7,100.0,83.33,0.5,0.0,0.0,0,0,2080.0,22,0.0,0.0,0.0,0,6,92.93,-0.995573767480514,0,0,0,0,0,0,0,0,1,0,0
6619,200.5,3,0,0,0,140000.0,0.0,1184.06,5499.0,4.64,0.06,0.06,0.1,0.14,0.07,0.56,0.01,0.02,0.01,0.05,0.43,0.49,0.0,0.0,0.0,0.15,6.65,4.0,0.0,770.33,112894.8,513.0,49.33,5.13,636.5,33.0,51.14,15,35.71,50.0,47.75,0.0,0.0,0,0,1516.0,67,0.0,0.0,0.0,0,41,100.47,-0.9938149997689019,0,0,1,0,0,0,0,0,0,0,0
6620,151.3,2,0,1,1,181000.0,0.0,371.4,6860.0,18.47,0.03,0.03,0.23,0.07,0.22,0.42,0.01,0.01,0.01,0.02,0.55,0.39,0.37,0.5,0.12,0.18,6.75,3.0,0.0,1038.52,158556.29,798.0,49.78,5.71,1482.15,57.0,51.62,94,18.87,21.44,92.95,0.0,0.0,0,0,2080.0,11,0.0,0.0,0.0,0,31,101.4,-0.9924550533806209,0,0,0,0,0,0,0,0,1,0,0
6621,94.0,1,0,0,0,40700.0,-11.14,27.16,8809.0,324.34,0.04,0.04,0.32,0.16,0.25,0.19,0.02,0.0,0.01,0.01,0.51,0.45,0.67,0.17,0.17,0.13,5.09,3.0,0.0,1137.29,171921.6,1104.0,49.19,4.2,513.33,48.0,51.04,569,25.39,8.91,59.25,10.0,0.5017107843137255,0,1,1347.0,28,217651.2,494.8,0.0,0,41,100.22999999999999,-0.997481533888678,0,0,0,0,0,0,0,0,1,0,0
6622,80.0,2,0,1,1,113000.0,-10.03,2697.72,556.0,0.21,0.0,0.0,0.0,0.0,0.01,0.99,0.01,0.0,0.0,0.1,0.41,0.47,0.0,0.0,0.0,0.17,4.98,3.0,0.0,1255.39,201231.0,423.0,49.1,4.88,483.33,51.0,51.11,20,76.92,82.69,94.23,0.0,0.0,0,0,1768.0,63,0.0,0.0,0.0,0,34,100.21000000000001,-0.992980703768306,0,0,1,0,0,0,0,0,0,0,0
6623,198.35,0,0,0,0,101000.0,-9.01,2310.93,20891.0,9.04,0.09,0.09,0.29,0.14,0.14,0.25,0.02,0.03,0.01,0.05,0.44,0.44,0.48,0.37,0.15,0.13,5.06,5.0,0.0,997.3,142249.12,1461.0,49.73,5.81,628.72,108.0,52.04,48,25.0,20.62,58.46,3.0,0.4695087145969498,0,1,293.0,20,80992.33333333331,864.0,0.0,0,39,101.77,-0.9964203581190045,0,0,0,0,1,0,0,0,0,0,0
6624,111.15,2,0,0,0,95400.0,-9.139999999999999,8979.55,27118.0,3.02,0.16,0.16,0.23,0.17,0.11,0.18,0.02,0.01,0.01,0.02,0.52,0.42,0.56,0.19,0.25,0.14,8.08,4.0,0.0,903.19,125802.89,2625.0,49.26,4.76,922.5,144.0,51.21,437,35.62,17.89,104.59,4.0,0.5488891612200436,0,1,2080.0,77,212846.0,562.25,0.0,0,38,100.47,-0.9931774254538851,0,0,0,0,0,0,0,0,1,0,0
6625,28.85,0,0,0,0,11000.0,0.0,2352.54,8229.0,2.16,0.27,0.27,0.09,0.09,0.07,0.2,0.02,0.01,0.01,0.12,0.45,0.35,0.53,0.23,0.17,0.24,4.83,2.5,0.0,1395.74,214085.75,828.0,50.2,7.34,1084.705,153.0,51.8,2,0.0,0.0,3.0,0.0,0.0,0,0,73.0,11,0.0,0.0,0.0,0,0,92.93,-0.9982190197354693,0,0,0,1,0,0,0,0,0,0,0
6626,103.33,2,0,0,0,88300.0,-8.97,592.4,8804.0,14.86,0.02,0.02,0.11,0.14,0.3,0.42,0.02,0.0,0.02,0.02,0.35,0.59,0.67,0.0,0.33,0.15,4.66,4.0,0.0,985.39,146259.04,657.0,48.91,4.34,447.5,45.0,51.15,432,24.79,18.16,68.38,6.0,0.4978580246913581,0,1,1347.0,120,166867.0,693.6666666666665,0.0,0,33,100.06,-0.994157327335405,0,0,0,0,0,0,0,0,1,0,0
6627,53.52,0,0,0,0,21000.0,-9.09,7598.98,29733.0,3.91,0.2,0.2,0.27,0.13,0.07,0.13,0.03,0.01,0.01,0.06,0.53,0.37,0.61,0.28,0.11,0.14,4.76,5.0,0.0,762.67,104924.56,2142.0,48.98,3.98,512.3,135.0,51.95,255,29.17,17.08,28.04,7.0,0.32561453470277,0,1,2080.0,16,157167.2857142857,530.8571428571429,0.0,0,45,100.93,-0.9962603924037008,0,0,0,0,0,0,0,0,1,0,0
6628,422.86,0,0,0,0,294000.0,-8.98,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,32,23.08,15.2,108.24,9.0,0.4561101428225612,0,1,2080.0,8,2070360.0,712.0,0.0,0,22,92.93,-0.9944435705377024,0,0,0,0,1,0,0,0,0,0,0
6629,84.28,1,0,0,0,62900.0,-10.4,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,16,27.27,50.0,19.32,0.0,0.0,0,0,1347.0,12,0.0,0.0,0.0,0,29,92.93,-0.9937428088248069,0,0,0,0,0,0,0,0,1,0,0
6630,99.0,2,0,0,0,104000.0,-9.64,79.39,11994.0,151.07,0.02,0.02,0.34,0.32,0.27,0.04,0.03,0.0,0.01,0.01,0.45,0.5,0.62,0.04,0.33,0.16,4.55,3.5,0.0,1211.37,191879.17,1212.0,49.42,6.48,611.14,120.0,52.24,569,30.42,12.04,59.44,10.0,0.4894736383442266,0,1,1347.0,28,293760.0,586.6,0.0,0,37,101.66,-0.9945251740952129,0,0,0,0,0,0,0,0,1,0,0
6631,153.75,2,0,0,0,105000.0,-8.7,1732.45,700.0,0.4,0.25,0.25,0.1,0.09,0.16,0.15,0.01,0.0,0.01,0.05,0.44,0.49,0.0,0.0,0.0,0.14,5.41,3.0,0.0,585.52,102957.5,54.0,44.72,4.77,557.7,60.0,48.21,136,5.95,10.87,68.72,8.0,0.4678989651416122,0,1,2080.0,1,85989.5,679.375,0.0,0,33,92.93,-0.9933669054778108,0,1,0,0,0,0,0,0,0,0,0
6632,76.64,2,0,1,1,74000.0,-10.41,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.27,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.09,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.08,4.57,524.14,60.0,51.09,4,0.0,0.0,6.75,0.0,0.0,0,0,1347.0,63,0.0,0.0,0.0,0,11,92.93,-0.9919047637196785,0,0,0,0,0,0,0,0,1,0,0
6633,101.5,2,0,1,1,99500.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,8,16.67,41.67,26.08,0.0,0.0,0,0,1768.0,63,0.0,0.0,0.0,0,16,92.93,-0.9916083294704555,0,0,0,0,0,0,0,0,1,0,0
6634,112.0,0,0,0,0,81700.0,0.0,148.59,18142.0,122.1,0.06,0.06,0.29,0.19,0.15,0.25,0.03,0.0,0.01,0.01,0.62,0.33,0.21,0.53,0.26,0.12,6.44,2.0,0.0,831.57,82358.06,1554.0,49.15,5.43,467.48,90.0,51.55,30,7.69,26.92,51.87,5.0,0.3733344226579521,0,1,1516.0,34,240957.6,727.0,0.0,0,43,100.69999999999999,-0.99114276992787,0,0,0,0,1,0,0,0,0,0,0
6635,100.0,2,0,0,0,207000.0,-14.95,613.37,30715.0,50.08,0.13,0.13,0.19,0.15,0.17,0.23,0.07,0.0,0.01,0.03,0.54,0.35,0.62,0.04,0.34,0.13,4.68,3.0,0.0,931.35,122180.56,1464.0,48.77,4.56,429.17,87.0,51.39,30,18.75,22.77,55.36,0.0,0.0,0,0,794.0,3,0.0,0.0,0.0,0,41,100.16,-0.983057861250595,0,0,1,0,0,0,0,0,0,0,0
6636,96.0,1,0,0,0,49500.0,-9.01,4585.74,15419.0,3.36,0.15,0.15,0.19,0.13,0.09,0.29,0.02,0.01,0.01,0.03,0.45,0.48,0.59,0.14,0.27,0.1,7.12,4.0,0.0,713.63,117101.62,1188.0,48.77,3.96,366.62,30.0,51.21,244,10.59,15.52,78.23,3.0,0.4653765432098766,0,1,2080.0,31,83547.0,779.3333333333335,0.0,0,37,99.98,-0.9955967731274769,0,0,0,0,0,0,0,0,1,0,0
6637,114.05,2,0,1,1,97100.0,0.0,1342.94,10869.0,8.09,0.08,0.08,0.1,0.16,0.18,0.4,0.02,0.0,0.0,0.04,0.4,0.54,1.0,0.0,0.0,0.12,5.06,3.0,0.0,755.21,110888.72,831.0,49.25,3.69,556.36,156.0,51.4,18,0.0,0.0,34.64,0.0,0.0,0,0,1516.0,12,0.0,0.0,0.0,0,35,100.65,-0.9923222039783908,0,0,0,0,0,0,0,0,1,0,0
6638,30.45,0,0,0,0,8200.0,0.0,1342.94,10869.0,8.09,0.08,0.08,0.1,0.16,0.18,0.4,0.02,0.0,0.0,0.04,0.4,0.54,1.0,0.0,0.0,0.12,5.06,3.0,0.0,755.21,110888.72,831.0,49.25,3.69,556.36,156.0,51.4,1,0.0,0.0,64.0,0.0,0.0,0,0,1516.0,12,0.0,0.0,0.0,0,0,100.65,-0.9975714939764266,0,0,0,1,0,0,0,0,0,0,0
6639,85.41,1,0,0,0,66600.0,-10.84,2347.65,6165.0,2.63,0.08,0.08,0.16,0.14,0.21,0.33,0.03,0.02,0.01,0.04,0.55,0.34,0.3,0.12,0.58,0.14,5.21,2.5,0.0,554.01,74590.0,822.0,47.96,2.81,337.21,36.0,50.7,238,12.2,18.62,76.61,10.0,0.4567614379084967,0,1,1768.0,41,1351680.0,555.2,0.0,0,45,98.66,-0.9895459421232276,0,0,0,0,0,0,0,0,1,0,0
6640,90.97,0,0,0,0,37600.0,-10.05,45.82,5963.0,130.15,0.18,0.18,0.23,0.11,0.08,0.22,0.02,0.0,0.01,0.02,0.44,0.51,0.0,0.0,0.0,0.21,8.27,3.5,0.0,714.98,104045.88,774.0,48.75,4.23,665.0,15.0,50.42,144,16.67,9.88,50.66,10.0,0.4669150326797386,0,1,1516.0,67,213281.0,715.0,49.0,1,45,99.17,-0.9960274921646035,0,0,0,0,0,0,1,0,0,0,0
6641,95.72,0,0,0,0,45000.0,-9.82,45.82,5963.0,130.15,0.18,0.18,0.23,0.11,0.08,0.22,0.02,0.0,0.01,0.02,0.44,0.51,0.0,0.0,0.0,0.21,8.27,3.5,0.0,714.98,104045.88,774.0,48.75,4.23,665.0,15.0,50.42,92,7.29,16.19,50.59,10.0,0.4103655773420479,0,1,1516.0,67,223803.6,763.4,101.0,1,45,99.17,-0.9954815972838634,0,0,0,0,0,0,1,0,0,0,0
6642,109.47,2,0,0,0,62600.0,0.0,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,9,25.0,43.75,80.25,0.0,0.0,0,0,1768.0,5,0.0,0.0,0.0,0,10,92.93,-0.9951047981868166,0,0,1,0,0,0,0,0,0,0,0
6643,169.14,1,0,0,0,91000.0,-9.9,31685.54,16922.0,0.53,0.11,0.11,0.1,0.16,0.14,0.37,0.02,0.0,0.0,0.07,0.52,0.38,0.51,0.21,0.28,0.13,4.15,3.0,0.0,823.22,115127.06,783.0,48.09,3.21,447.69,18.0,52.2,269,20.73,19.12,83.68,10.0,0.494145642701525,1,1,1768.0,66,99909.7,510.5,1522.0,1,46,100.29,-0.9953267646645173,0,0,0,0,1,0,0,0,0,0,0
6644,76.83,1,0,0,0,83500.0,-9.139999999999999,1310.5,2578.0,1.97,0.06,0.06,0.08,0.08,0.17,0.55,0.01,0.0,0.0,0.03,0.52,0.44,0.54,0.35,0.12,0.12,4.52,3.0,0.0,956.73,129040.56,1167.0,49.14,4.92,530.28,72.0,51.37,149,19.3,14.51,92.38,3.0,0.5406241830065359,0,1,1347.0,50,81353.33333333331,646.0,0.0,0,40,100.50999999999999,-0.9915777252810596,0,0,0,0,0,0,0,0,1,0,0
6645,90.0,1,0,0,0,60200.0,-0.33,925.43,6534.0,5.59,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.41,3.0,0.0,873.08,125128.12,756.0,49.26,4.77,557.7,60.0,51.62,3,100.0,100.0,0.0,0.0,0.0,0,0,2080.0,19,0.0,0.0,0.0,0,26,92.93,-0.994654367947917,0,0,0,0,0,0,0,0,1,0,0
6646,29.74,0,0,0,0,9900.0,-23.849999999999998,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,21,0.0,8.33,62.75,7.0,0.4733462496109554,0,1,384.0,25,265508.5714285714,787.2857142857142,293.0,1,39,99.02000000000001,-0.9962525956265801,0,0,0,1,0,0,0,0,0,0,0
6647,22.96,0,0,0,0,7600.0,-23.23,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,11,0.0,20.83,178.67,7.0,0.4733462496109556,0,1,384.0,25,265508.5714285714,787.2857142857142,293.0,1,28,99.02000000000001,-0.9962736981043103,0,0,0,1,0,0,0,0,0,0,0
6648,25.61,0,0,0,0,9000.0,-24.37,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,11,0.0,0.0,12.36,6.0,0.4689765795206971,0,1,384.0,25,258560.0,762.3333333333335,293.0,1,41,99.02000000000001,-0.9960438817910081,0,0,0,1,0,0,0,0,0,0,0
6649,25.09,0,0,0,0,8500.0,-24.11,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,11,0.0,7.14,32.04,6.0,0.4661323529411766,0,1,384.0,25,258560.0,779.0,293.0,1,41,99.02000000000001,-0.9961862291646766,0,0,0,1,0,0,0,0,0,0,0
6650,24.6,0,0,0,0,8500.0,-23.419999999999998,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,8,0.0,0.0,19.72,6.0,0.4661323529411766,0,1,384.0,25,258560.0,779.0,293.0,1,38,99.02000000000001,-0.9961102638106396,0,0,0,1,0,0,0,0,0,0,0
6651,24.61,0,0,0,0,8500.0,-23.419999999999998,1972.03,6514.0,3.58,0.09,0.09,0.07,0.09,0.15,0.37,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.13,5.14,2.25,0.6,828.54,105352.13,997.5,48.39,4.35,491.67,81.0,50.82,6,0.0,0.0,197.83,7.0,0.4733462496109556,0,1,384.0,25,265508.5714285714,787.2857142857142,293.0,1,12,92.93,-0.9967215845219576,0,0,0,1,0,0,0,0,0,0,0
6652,25.41,0,0,0,0,8500.0,-24.779999999999998,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,8,0.0,7.14,11.86,7.0,0.4733462496109556,0,1,384.0,25,265508.5714285714,787.2857142857142,293.0,1,37,99.02000000000001,-0.9962342577623666,0,0,0,1,0,0,0,0,0,0,0
6653,21.98,0,0,0,0,7600.0,-26.21,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,9,0.0,0.0,13.0,6.0,0.4661323529411765,0,1,384.0,25,258560.0,779.0,293.0,1,45,99.02000000000001,-0.996107557255458,0,0,0,1,0,0,0,0,0,0,0
6654,24.6,0,0,0,0,7600.0,-24.75,1972.03,6514.0,3.58,0.09,0.09,0.07,0.09,0.15,0.37,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.13,5.14,2.25,0.6,828.54,105352.13,997.5,48.39,4.35,491.67,81.0,50.82,7,0.0,28.57,45.43,6.0,0.4689765795206971,0,1,384.0,25,258560.0,762.3333333333335,293.0,1,18,92.93,-0.9970675192857431,0,0,0,1,0,0,0,0,0,0,0
6655,24.6,0,0,0,0,7600.0,-26.21,1972.03,6514.0,3.58,0.09,0.09,0.07,0.09,0.15,0.37,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.13,5.14,2.25,0.6,828.54,105352.13,997.5,48.39,4.35,491.67,81.0,50.82,7,0.0,30.0,8.6,5.0,0.4594459694989107,0,1,384.0,25,248832.0,747.4,293.0,1,12,92.93,-0.9970675192857431,0,0,0,1,0,0,0,0,0,0,0
6656,24.83,0,0,0,0,8500.0,-24.779999999999998,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,9,14.29,14.29,18.36,7.0,0.4733462496109556,0,1,384.0,25,265508.5714285714,787.2857142857142,293.0,1,37,99.02000000000001,-0.9961462943915318,0,0,0,1,0,0,0,0,0,0,0
6657,74.99,1,0,0,0,62300.0,-9.049999999999999,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,99,15.38,16.06,31.8,9.0,0.4530174291938998,0,1,384.0,25,230676.22222222228,548.2222222222222,1012.0,1,46,99.02000000000001,-0.990647644173592,0,0,0,0,0,0,0,0,1,0,0
6658,104.5,2,0,0,0,86500.0,-9.139999999999999,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,95,10.34,23.06,41.86,10.0,0.4576721132897603,0,1,384.0,25,238328.6,587.1,1031.0,1,39,99.02000000000001,-0.9906817116382327,0,0,0,0,0,0,0,0,1,0,0
6659,92.12,1,0,0,0,76300.0,-9.06,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,18,12.5,14.06,38.11,10.0,0.4576721132897603,0,1,384.0,25,238328.6,587.1,1012.0,1,39,99.02000000000001,-0.9906758996798224,0,0,0,0,0,0,0,0,1,0,0
6660,82.74,1,0,0,0,68600.0,-9.02,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,39,10.53,31.49,43.24,9.0,0.451121278140886,0,1,384.0,25,230676.22222222228,559.3333333333334,1014.0,1,44,99.02000000000001,-0.9906664914847121,0,0,0,0,0,0,0,0,1,0,0
6661,49.93,1,0,0,0,38600.0,-15.35,44669.15,19313.0,0.43,0.14,0.14,0.18,0.17,0.14,0.23,0.02,0.01,0.0,0.05,0.61,0.3,0.22,0.31,0.47,0.12,5.46,4.0,0.0,674.66,88830.82,822.0,47.42,3.89,491.67,57.0,51.6,44,4.35,7.43,150.49,7.0,0.4705536881419235,0,1,384.0,25,241040.85714285716,631.7142857142858,1024.0,1,42,99.02000000000001,-0.9912971385917485,0,0,0,0,0,0,0,0,1,0,0
