,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,piscina,has_image,descr_len,has_description,active_week,diff_precio_zona
8696,6837621,Piso,99.65,2,0,0,0,112800.0,-1.23,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,57,32.5,30.58,139.32,10.0,0,1,0.0,0,24,-0.9891933131608126
8697,6837549,Nave,320.0,0,0,0,0,138000.0,-10.97,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,150,48.55,44.22,115.22,3.0,0,1,0.0,0,26,-0.9965535324913377
8698,6823439,Piso,70.25,1,0,0,0,70100.0,-2.77,763.39,9596.0,15.59,0.09,0.09,0.23,0.11,0.13,0.25,0.03,0.01,0.01,0.04,0.5,0.4,0.25,0.27,0.15,0.17,5.06,1034.75,142249.12,1029.0,49.59,5.89,616.31,87.0,51.96,359,44.83,18.49,63.24,5.0,0,1,0.0,0,22,-0.992985090040042
8699,6831166,Chalet,98.84,2,0,0,0,83300.0,-13.86,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,315,28.19,11.06,61.34,5.0,0,1,0.0,0,10,-0.992934131181156
8700,6833333,Piso,91.1,1,1,0,0,75100.0,-16.28,1356.92,8300.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,1184,40.08,21.23,130.41,10.0,0,1,34.0,1,24,-0.9929431165308394
8701,6835584,Garaje,25.0,0,0,0,0,8100.0,-4.71,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,5,0.0,0.0,14.83,1.0,0,1,0.0,0,3,-0.9969068158217899
8702,6838491,Garaje,30.05,0,0,0,0,11800.0,0.0,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,7,0.0,0.0,30.79,0.0,0,0,0.0,0,5,-0.9968617855958164
8703,6838518,Piso,89.05,1,0,0,0,75800.0,-11.66,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,49,60.0,34.9,44.83,0.0,0,0,0.0,0,7,-0.9931973149842449
8704,6839486,Piso,84.2,1,0,0,0,59200.0,-9.2,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,130,31.37,25.6,95.64,10.0,0,1,30.0,1,22,-0.9943810561048488
8705,6840189,Piso,70.22,2,0,0,0,50000.0,-23.080000000000002,270.63,4403.0,16.27,0.0,0.0,0.05,0.2,0.27,0.47,0.03,0.0,0.01,0.02,0.57,0.37,0.33,0.67,0.0,0.12,4.98,1024.99,134516.0,903.0,49.3,4.54,444.62,54.0,51.7,360,27.12,13.45,62.27,9.0,0,1,0.0,0,20,-0.9947065936422769
8706,6840191,Garaje,24.68,0,0,0,0,4400.0,-12.0,2656.34,13767.0,5.18,0.03,0.03,0.11,0.13,0.26,0.43,0.01,0.0,0.0,0.06,0.52,0.4,0.18,0.36,0.45,0.16,5.78,925.22,124148.6,1086.0,49.63,4.99,731.75,93.0,51.06,9,0.0,0.0,27.57,1.0,0,1,0.0,0,20,-0.9985639627855291
8707,6840228,Piso,110.09,1,0,0,0,150000.0,-9.09,569.05,1795.0,3.15,0.17,0.17,0.12,0.1,0.15,0.29,0.01,0.0,0.0,0.05,0.55,0.39,1.0,0.0,0.0,0.11,12.0,586.19,101320.83,258.0,47.88,8.08,1600.0,3.0,0.0,7,33.33,33.33,87.5,10.0,0,1,0.0,0,20,-0.9865524041477133
8708,6840270,Piso,114.0,1,0,0,0,50100.0,-8.07,3082.14,6402.0,2.08,0.12,0.12,0.3,0.09,0.07,0.3,0.02,0.06,0.02,0.06,0.43,0.4,0.43,0.57,0.0,0.1,5.86,835.63,113962.0,600.0,48.83,5.48,474.25,54.0,52.12,5,0.0,0.0,8.89,5.0,0,1,0.0,0,20,-0.9961436822431116
8709,6840297,Garaje,23.6,0,0,0,0,5800.0,-19.439999999999998,8979.55,27118.0,3.02,0.16,0.16,0.23,0.17,0.11,0.18,0.02,0.01,0.01,0.02,0.52,0.42,0.56,0.19,0.25,0.14,8.08,903.19,125802.89,2625.0,49.26,4.76,922.5,144.0,51.21,59,21.67,23.25,74.39,1.0,0,1,0.0,0,22,-0.9980464462154692
8710,6841410,Trastero,5.08,0,0,0,0,1300.0,-7.140000000000001,2583.28,5977.0,2.31,0.13,0.13,0.1,0.1,0.17,0.37,0.01,0.0,0.0,0.09,0.45,0.45,0.29,0.29,0.43,0.16,6.71,846.38,122088.82,597.0,49.99,3.83,880.7,78.0,51.3,7,0.0,0.0,18.53,4.0,0,1,0.0,0,21,-0.9979039398381356
8711,6841418,Piso,158.59,1,0,0,0,105000.0,0.0,23688.85,6206.0,0.26,0.27,0.27,0.13,0.12,0.07,0.14,0.01,0.0,0.0,0.05,0.52,0.42,0.0,0.33,0.67,0.13,5.26,614.4,95579.88,423.0,47.97,3.89,350.0,3.0,0.0,55,11.11,14.81,91.07,9.0,0,1,0.0,0,22,-0.9930729707892488
8712,6841421,Piso,113.0,1,0,0,0,186000.0,-0.53,53.44,13140.0,245.86,0.19,0.19,0.28,0.1,0.13,0.12,0.04,0.0,0.02,0.02,0.59,0.33,0.23,0.46,0.31,0.18,3.87,1324.6,174982.81,1575.0,49.58,6.49,578.96,270.0,51.4,30,57.14,56.55,74.0,4.0,0,1,0.0,0,17,-0.9905932605659091
8713,6841423,Casa de pueblo,142.93,2,0,0,0,72700.0,-24.27,14492.05,14999.0,1.03,0.08,0.08,0.11,0.16,0.19,0.39,0.02,0.0,0.0,0.03,0.48,0.45,0.67,0.33,0.0,0.14,3.71,843.21,107292.8,657.0,48.45,3.67,341.5,30.0,51.13,21,16.36,22.34,281.09,4.0,0,1,0.0,0,16,-0.9952593222164263
8714,6841429,Piso,70.25,1,0,0,0,60900.0,-13.120000000000001,2583.28,5977.0,2.31,0.13,0.13,0.1,0.1,0.17,0.37,0.01,0.0,0.0,0.09,0.45,0.45,0.29,0.29,0.43,0.16,6.71,846.38,122088.82,597.0,49.99,3.83,880.7,78.0,51.3,34,14.29,17.26,78.87,7.0,0,1,0.0,0,21,-0.9928993996781135
8715,6841433,Chalet,128.0,1,0,0,0,146000.0,-3.95,1010.95,4486.0,4.44,0.19,0.19,0.15,0.14,0.11,0.23,0.01,0.01,0.01,0.05,0.43,0.49,0.5,0.25,0.25,0.18,7.2,539.78,82943.44,384.0,48.21,4.0,400.0,3.0,52.08,52,20.0,17.83,19.06,7.0,0,1,0.0,0,22,-0.9862481589864129
8716,6841438,Piso,56.51,1,0,0,0,85100.0,-1.8499999999999999,2200.3,2617.0,1.19,0.02,0.02,0.1,0.03,0.3,0.52,0.01,0.0,0.0,0.1,0.68,0.2,0.28,0.33,0.39,0.2,4.19,1633.3,152773.53,1695.0,48.77,6.86,613.8,78.0,51.14,321,18.94,18.71,109.07,4.0,0,1,0.0,0,21,-0.9901427416496237
8717,6841486,Piso,88.0,0,0,0,0,58500.0,-1.68,787.81,4527.0,5.75,0.11,0.11,0.05,0.04,0.46,0.23,0.01,0.01,0.02,0.07,0.43,0.45,0.67,0.0,0.33,0.23,3.67,1001.17,189102.72,408.0,50.34,6.38,630.83,147.0,50.73,2,0.0,50.0,5.0,0.0,0,0,0.0,0,1,-0.9964845945776309
8718,6843414,Garaje,23.0,0,0,0,0,9700.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,7,0.0,6.67,43.58,0.0,0,0,0.0,0,5,-0.9972914210015765
8719,6843415,Garaje,23.0,0,0,0,0,9700.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,6,0.0,0.0,32.16,0.0,0,0,0.0,0,1,-0.9972914210015765
8720,6843417,Garaje,40.56,0,0,0,0,125500.0,-3.6799999999999997,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,4,75.0,75.0,2.5,4.0,0,1,0.0,0,9,-0.9801279172031017
8721,6843418,Garaje,21.0,0,0,0,0,8900.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,4,0.0,0.0,80.83,0.0,0,0,0.0,0,1,-0.997278124099277
8722,6843421,Garaje,34.23,0,0,0,0,8700.0,-4.3999999999999995,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,5,0.0,40.0,6.8,0.0,0,0,0.0,0,14,-0.9983676624845736
8723,6843424,Garaje,30.2,0,0,0,0,8400.0,-6.67,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,23.0,0.0,0,0,0.0,0,6,-0.9982136360261643
8724,6843425,Garaje,29.0,0,0,0,0,12200.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,3,0.0,0.0,17.67,0.0,0,0,0.0,0,0,-0.9972981611555009
8725,6843429,Garaje,25.0,0,0,0,0,10500.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,9.5,0.0,0,0,0.0,0,1,-0.9973025903995082
8726,6843433,Garaje,25.0,0,0,0,0,10500.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,4,0.0,0.0,44.34,0.0,0,0,0.0,0,1,-0.9973025903995082
8727,6843434,Garaje,23.0,0,0,0,0,9700.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,3,0.0,0.0,55.0,0.0,0,0,0.0,0,6,-0.9972914210015765
8728,6843436,Otro,23.0,0,0,0,0,11100.0,-3.4799999999999995,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,3,0.0,0.0,13.33,0.0,0,0,0.0,0,4,-0.9969004920739691
8729,6843437,Garaje,23.0,0,0,0,0,9700.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,13.0,0.0,0,0,0.0,0,1,-0.9972914210015765
8730,6843438,Garaje,21.0,0,0,0,0,8900.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,3,0.0,0.0,13.5,0.0,0,0,0.0,0,1,-0.997278124099277
8731,6843440,Garaje,25.0,0,0,0,0,10500.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,1,0.0,0.0,50.0,0.0,0,0,0.0,0,0,-0.9973025903995082
8732,6843442,Garaje,25.0,0,0,0,0,10500.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,3,0.0,0.0,14.25,0.0,0,0,0.0,0,1,-0.9973025903995082
8733,6843443,Garaje,21.0,0,0,0,0,8900.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,1,0.0,0.0,10.0,0.0,0,0,0.0,0,0,-0.997278124099277
8734,6843445,Garaje,21.0,0,0,0,0,8900.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,5.5,0.0,0,0,0.0,0,1,-0.997278124099277
8735,6843447,Garaje,21.0,0,0,0,0,8900.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,61.5,0.0,0,0,0.0,0,1,-0.997278124099277
8736,6843448,Piso,94.78,0,0,0,0,60900.0,-12.75,2347.65,6165.0,2.63,0.08,0.08,0.16,0.14,0.21,0.33,0.03,0.02,0.01,0.04,0.55,0.34,0.3,0.12,0.58,0.14,5.21,554.01,74590.0,822.0,47.96,2.81,337.21,36.0,50.7,136,15.38,25.68,50.03,10.0,0,1,36.0,1,20,-0.9913857002227637
8737,6843449,Garaje,53.0,0,0,0,0,22300.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,1,0.0,0.0,17.0,0.0,0,0,0.0,0,0,-0.9972977433022925
8738,6843453,Garaje,23.0,0,0,0,0,9700.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,50.0,50.0,7.0,0.0,0,0,0.0,0,8,-0.9972914210015765
8739,6843455,Garaje,23.0,0,0,0,0,9700.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,3,0.0,0.0,8.25,0.0,0,0,0.0,0,1,-0.9972914210015765
8740,6843457,Piso,65.51,1,0,0,0,37800.0,-6.2,4388.51,1404.0,0.32,0.06,0.06,0.3,0.11,0.07,0.41,0.01,0.0,0.0,0.07,0.46,0.45,0.5,0.25,0.25,0.15,4.9,910.91,135985.82,1059.0,49.19,4.53,581.67,39.0,51.84,102,19.64,13.32,60.71,9.0,0,1,68.0,1,21,-0.995756828591857
8741,6843458,Solar,1196.19,0,0,0,0,37800.0,-5.029999999999999,87.6,283.0,3.23,0.03,0.03,0.28,0.5,0.09,0.07,0.01,0.0,0.0,0.02,0.59,0.38,0.0,0.0,1.0,0.19,6.58,1178.1,164093.33,423.0,49.31,5.96,703.04,39.0,51.66,41,9.09,9.09,111.62,2.0,0,1,0.0,0,11,-0.9998074246463821
8742,6843460,Garaje,31.1,0,0,0,0,8000.0,-3.61,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,11.0,0.0,0,0,0.0,0,7,-0.9983479347110753
8743,6843464,Garaje,47.0,0,0,0,0,19800.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,4,50.0,50.0,7.25,0.0,0,0,0.0,0,6,-0.9972943915861329
8744,6843465,Garaje,62.11,0,0,0,0,15600.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,3,0.0,33.33,6.0,0.0,0,0,0.0,0,9,-0.9983869022790719
8745,6843468,Solar,399.0,0,0,0,0,138000.0,-25.81,76.62,144.0,1.88,0.01,0.01,0.36,0.36,0.13,0.13,0.01,0.0,0.0,0.03,0.64,0.31,0.0,1.0,0.0,0.18,5.01,1331.67,164692.86,498.0,48.56,4.59,647.22,48.0,51.34,32,16.67,23.18,76.5,2.0,0,1,0.0,0,16,-0.9978999413717502
8746,6843469,Garaje,27.2,0,0,0,0,7600.0,-7.32,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,21.5,0.0,0,0,0.0,0,6,-0.9982055048176001
8747,6843474,Local,351.58,0,0,0,0,78500.0,-18.82,11230.88,9588.0,0.85,0.21,0.21,0.21,0.11,0.1,0.16,0.02,0.02,0.01,0.06,0.44,0.46,0.25,0.75,0.0,0.11,5.76,693.07,98207.71,540.0,48.96,4.19,431.08,24.0,51.75,34,15.38,28.63,108.22,6.0,0,1,0.0,0,22,-0.9977264740760431
8748,6843479,Garaje,21.0,0,0,0,0,8900.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,1,0.0,0.0,17.0,0.0,0,0,0.0,0,0,-0.997278124099277
8749,6843483,Garaje,23.0,0,0,0,0,9700.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,32.0,0.0,0,0,0.0,0,1,-0.9972914210015765
8750,6843484,Piso,68.21,0,0,0,0,30900.0,-2.83,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,8,0.0,20.0,183.8,1.0,0,1,0.0,0,19,-0.9943533833097435
8751,6843487,Garaje,19.0,0,0,0,0,8000.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,152.0,0.0,0,0,0.0,0,1,-0.9972958299744442
8752,6843493,Garaje,21.0,0,0,0,0,8900.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,35.0,0.0,0,0,0.0,0,1,-0.997278124099277
8753,6843495,Otro,21.0,0,0,0,0,11300.0,-3.42,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,15.0,0.0,0,0,0.0,0,0,-0.9965441350923404
8754,6843503,Piso,57.18,1,0,0,0,217000.0,-13.919999999999998,124.46,23574.0,189.42,0.09,0.09,0.3,0.12,0.14,0.26,0.06,0.01,0.02,0.02,0.55,0.34,0.71,0.05,0.23,0.31,4.36,1933.45,260041.18,1794.0,49.92,9.0,1063.8,321.0,52.01,545,51.88,13.94,66.23,5.0,0,1,0.0,0,21,-0.9854060298126569
8755,6843505,Piso,158.89,1,0,0,0,119000.0,-20.13,1230.89,6254.0,5.08,0.11,0.11,0.22,0.07,0.1,0.4,0.01,0.02,0.02,0.06,0.45,0.43,0.67,0.0,0.33,0.14,4.88,997.22,158504.25,438.0,49.83,4.57,600.0,45.0,52.83,1182,55.49,31.08,62.55,5.0,0,1,0.0,0,22,-0.995274916530202
8756,6843510,Piso,68.21,0,0,0,0,24400.0,-18.67,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,11,33.33,27.78,56.3,1.0,0,1,0.0,0,17,-0.9955411829371438
8757,6843515,Otro,21.0,0,0,0,0,10700.0,-3.5999999999999996,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,28.0,0.0,0,0,0.0,0,1,-0.9967276323440746
8758,6843516,Otro,21.0,0,0,0,0,18600.0,-4.12,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,4,0.0,16.67,30.33,0.0,0,0,0.0,0,4,-0.9943115851962417
8759,6843522,Garaje,25.0,0,0,0,0,10500.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,15.5,0.0,0,0,0.0,0,1,-0.9973025903995082
8760,6843524,Casa de pueblo,71.0,1,0,0,0,113000.0,-11.020000000000001,8054.87,971.0,0.12,0.3,0.3,0.11,0.15,0.03,0.1,0.0,0.01,0.0,0.07,0.5,0.42,0.0,0.0,1.0,0.14,5.64,770.15,97777.78,45.0,49.16,3.94,280.0,3.0,50.69,38,0.0,18.05,22.79,5.0,0,1,0.0,0,22,-0.9837227916631504
8761,6843529,Trastero,10.0,0,0,0,0,2400.0,-4.0,2495.19,20323.0,8.14,0.08,0.08,0.09,0.11,0.14,0.5,0.04,0.01,0.01,0.04,0.53,0.38,0.56,0.03,0.41,0.1,4.4,743.16,108512.29,2250.0,49.44,4.38,400.6,63.0,52.16,59,28.15,26.42,117.43,1.0,0,1,0.0,0,20,-0.9977882689601335
8762,6843531,Piso,59.46,0,0,0,0,23800.0,-7.03,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,7,28.57,28.57,27.29,1.0,0,1,0.0,0,21,-0.9950108113029514
8763,6843542,Piso,83.0,1,0,0,0,73800.0,-11.51,4558.7,7413.0,1.63,0.06,0.06,0.2,0.2,0.1,0.38,0.0,0.0,0.0,0.19,0.35,0.45,0.43,0.29,0.29,0.17,4.93,870.35,123193.36,2526.0,49.45,4.21,571.5,63.0,52.38,64,20.0,15.95,62.1,3.0,0,1,0.0,0,19,-0.9927824305911778
8764,6843544,Garaje,27.0,0,0,0,0,11400.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,1,0.0,0.0,59.0,0.0,0,0,0.0,0,0,-0.99728831839104
8765,6843545,Garaje,85.0,0,0,0,0,35700.0,0.0,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,2,0.0,0.0,28.0,0.0,0,0,0.0,0,1,-0.9973025903995082
8766,6843546,Garaje,30.21,0,0,0,0,7900.0,-4.82,3149.92,8924.0,2.83,0.02,0.02,0.02,0.11,0.34,0.49,0.01,0.0,0.02,0.04,0.38,0.55,0.55,0.25,0.2,0.17,4.51,1207.13,155704.94,351.0,49.93,4.69,543.58,42.0,51.34,3,66.67,66.67,4.33,0.0,0,0,0.0,0,5,-0.9983205233331848
